Timestamp,FileName,FolderPath,ActionType,InitiatingProcessFileName,InitiatingProcessCommandLine
"Apr 1, 2025 7:00:59 PM",__PSScriptPolicyTest_negkztmq.xee.psm1,C:\Windows\Temp\__PSScriptPolicyTest_negkztmq.xee.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a PasswordMustMeetComplexityRequirements -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:01:25 PM",SecurityPolicy.inf,C:\Windows\Temp\SecurityPolicy.inf,FileCreated,secedit.exe,"""SecEdit.exe"" /export /cfg C:\Windows\TEMP\SecurityPolicy.inf /areas SECURITYPOLICY"
"Apr 1, 2025 7:01:39 PM",__PSScriptPolicyTest_hcltv3jr.coa.ps1,C:\Windows\Temp\__PSScriptPolicyTest_hcltv3jr.coa.ps1,FileCreated,gc_worker.exe,gc_worker.exe -a MaximumPasswordAge@pidfqikm6hc3lzdy -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:01:39 PM",__PSScriptPolicyTest_bdoq533b.u33.psm1,C:\Windows\Temp\__PSScriptPolicyTest_bdoq533b.u33.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a MaximumPasswordAge@pidfqikm6hc3lzdy -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:02:20 PM",__PSScriptPolicyTest_cq4cmw0c.xxy.ps1,C:\Windows\Temp\__PSScriptPolicyTest_cq4cmw0c.xxy.ps1,FileCreated,gc_worker.exe,gc_worker.exe -a StorePasswordsUsingReversibleEncryption -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:02:20 PM",__PSScriptPolicyTest_0vvd1wue.pia.psm1,C:\Windows\Temp\__PSScriptPolicyTest_0vvd1wue.pia.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a StorePasswordsUsingReversibleEncryption -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:03:02 PM",__PSScriptPolicyTest_meb10lnf.q2i.ps1,C:\Windows\Temp\__PSScriptPolicyTest_meb10lnf.q2i.ps1,FileCreated,gc_worker.exe,gc_worker.exe -a MinimumPasswordAge@pid4wodjei5iqy2k -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:03:02 PM",__PSScriptPolicyTest_cohcic03.pnz.psm1,C:\Windows\Temp\__PSScriptPolicyTest_cohcic03.pnz.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a MinimumPasswordAge@pid4wodjei5iqy2k -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:03:31 PM",well_known_domains.dll,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2062430283\well_known_domains.dll,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=7116 /prefetch:8"
"Apr 1, 2025 7:03:43 PM",__PSScriptPolicyTest_jtpgvkyd.hw2.ps1,C:\Windows\Temp\__PSScriptPolicyTest_jtpgvkyd.hw2.ps1,FileCreated,gc_worker.exe,gc_worker.exe -a EnforcePasswordHistory@pid4aov7mr2nu556 -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:03:43 PM",__PSScriptPolicyTest_m4kjchhw.umh.psm1,C:\Windows\Temp\__PSScriptPolicyTest_m4kjchhw.umh.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a EnforcePasswordHistory@pid4aov7mr2nu556 -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:04:23 PM",__PSScriptPolicyTest_yvtdwbsb.so2.ps1,C:\Windows\Temp\__PSScriptPolicyTest_yvtdwbsb.so2.ps1,FileCreated,gc_worker.exe,gc_worker.exe -a MinimumPasswordLength@pidarb42f3joy6ji -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:04:23 PM",__PSScriptPolicyTest_1y0fztua.bpi.psm1,C:\Windows\Temp\__PSScriptPolicyTest_1y0fztua.bpi.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a MinimumPasswordLength@pidarb42f3joy6ji -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:05:02 PM",__PSScriptPolicyTest_lmzyan5c.kok.ps1,C:\Windows\Temp\__PSScriptPolicyTest_lmzyan5c.kok.ps1,FileCreated,gc_worker.exe,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:05:02 PM",__PSScriptPolicyTest_nfglaa2g.1yg.psm1,C:\Windows\Temp\__PSScriptPolicyTest_nfglaa2g.1yg.psm1,FileCreated,gc_worker.exe,gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c Pending -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/eb27f8c1-9211-4384-9abe-12b323d68e07
"Apr 1, 2025 7:07:32 PM",domain_actions.dll,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_855281436\domain_actions.dll,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=1280 /prefetch:8"
"Apr 1, 2025 7:10:03 PM",__PSScriptPolicyTest_kkw3ngwk.o11.ps1,C:\Windows\Temp\__PSScriptPolicyTest_kkw3ngwk.o11.ps1,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'd7bed83c4d48432cf1f3fd5ac190705a5e1fef8a4b4a26aae306832232d464bc')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1' }"""
"Apr 1, 2025 7:10:03 PM",__PSScriptPolicyTest_hjftq51p.jnc.psm1,C:\Windows\Temp\__PSScriptPolicyTest_hjftq51p.jnc.psm1,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'd7bed83c4d48432cf1f3fd5ac190705a5e1fef8a4b4a26aae306832232d464bc')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1' }"""
"Apr 1, 2025 7:10:29 PM",5bob3fp0.dll,C:\Windows\Temp\5bob3fp0\5bob3fp0.dll,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'd7bed83c4d48432cf1f3fd5ac190705a5e1fef8a4b4a26aae306832232d464bc')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\cb7aec68-dfca-4632-88ad-5b019cb0957d.ps1' }"""
"Apr 1, 2025 7:10:30 PM",5bob3fp0.dll,C:\Windows\Temp\5bob3fp0\5bob3fp0.dll,FileCreated,csc.exe,"""csc.exe"" /noconfig /fullpaths @""C:\Windows\TEMP\5bob3fp0\5bob3fp0.cmdline"""
"Apr 1, 2025 7:11:17 PM",dtlskey.der,C:\Users\johndoe678\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\dtlskey.der,FileCreated,skypeapp.exe,"""SkypeApp.exe"" -ServerName:App.AppXffn3yxqvgawq9fpmnhy90fr3y01d1t5b.mca"
"Apr 1, 2025 7:11:17 PM",dtlscert.der,C:\Users\johndoe678\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\dtlscert.der,FileCreated,skypeapp.exe,"""SkypeApp.exe"" -ServerName:App.AppXffn3yxqvgawq9fpmnhy90fr3y01d1t5b.mca"
"Apr 1, 2025 7:11:54 PM",Microsoft.CognitiveServices.Speech.core.dll,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_580121040\Microsoft.CognitiveServices.Speech.core.dll,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:21:24 PM",__PSScriptPolicyTest_iogbcblc.gfd.ps1,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\__PSScriptPolicyTest_iogbcblc.gfd.ps1,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'fd5bfe65c59a5f51444866e05d9d6f6baafc277c06da2b8d41b69cfe209a2c8b')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' }"""
"Apr 1, 2025 7:21:24 PM",__PSScriptPolicyTest_1vqrs0hl.4uo.psm1,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\__PSScriptPolicyTest_1vqrs0hl.4uo.psm1,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'fd5bfe65c59a5f51444866e05d9d6f6baafc277c06da2b8d41b69cfe209a2c8b')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' }"""
"Apr 1, 2025 7:21:31 PM",adblock_snippet.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_116872503\adblock_snippet.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4804 /prefetch:8"
"Apr 1, 2025 7:21:54 PM",dhq14o13.dll,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\dhq14o13.dll,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'fd5bfe65c59a5f51444866e05d9d6f6baafc277c06da2b8d41b69cfe209a2c8b')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' }"""
"Apr 1, 2025 7:21:55 PM",dhq14o13.dll,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\dhq14o13.dll,FileCreated,csc.exe,"""csc.exe"" /noconfig /fullpaths @""C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\dhq14o13.cmdline"""
"Apr 1, 2025 7:22:00 PM",__PSScriptPolicyTest_owlhnrd0.fnc.ps1,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\__PSScriptPolicyTest_owlhnrd0.fnc.ps1,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'fd5bfe65c59a5f51444866e05d9d6f6baafc277c06da2b8d41b69cfe209a2c8b')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' }"""
"Apr 1, 2025 7:22:00 PM",__PSScriptPolicyTest_byvufayw.ncc.psm1,C:\Windows\ServiceProfiles\LocalService\AppData\Local\Temp\__PSScriptPolicyTest_byvufayw.ncc.psm1,FileCreated,powershell.exe,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'fd5bfe65c59a5f51444866e05d9d6f6baafc277c06da2b8d41b69cfe209a2c8b')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8795.12576079.0.12576079.12576079-acc777306b8c1be3ac1491bd6b6f712cbdc6a21f\efc69106-6fc1-423a-94ef-221e65a28f09.ps1' }"""
"Apr 1, 2025 7:26:50 PM",auto_open_controller.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\auto_open_controller.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",edge_checkout_page_validator.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\edge_checkout_page_validator.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",edge_confirmation_page_validator.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\edge_confirmation_page_validator.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",edge_driver.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\edge_driver.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",edge_tracking_page_validator.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\edge_tracking_page_validator.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",product_page.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\product_page.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",shopping.html,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\shopping.html,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",shopping.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\shopping.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",shoppingfre.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\shoppingfre.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",shopping_fre.html,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\shopping_fre.html,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:26:50 PM",shopping_iframe_driver.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2126499437\shopping_iframe_driver.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4220 /prefetch:8"
"Apr 1, 2025 7:32:33 PM",app-setup.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2077815124\app-setup.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4808 /prefetch:8"
"Apr 1, 2025 7:32:33 PM",bnpl.bundle.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2077815124\bnpl\bnpl.bundle.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4808 /prefetch:8"
"Apr 1, 2025 7:32:33 PM",bnpl.html,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2077815124\bnpl\bnpl.html,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4808 /prefetch:8"
"Apr 1, 2025 7:32:33 PM",bnpl_driver.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2077815124\bnpl_driver.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4808 /prefetch:8"
"Apr 1, 2025 7:32:33 PM",buynow_driver.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2077815124\buynow_driver.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4808 /prefetch:8"
"Apr 1, 2025 7:32:33 PM",crypto.bundle.js,C:\Windows\SystemTemp\chrome_Unpacker_BeginUnzipping8944_2077815124\crypto.bundle.js,FileModified,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --always-read-main-dll --field-trial-handle=2392,i,17526776970286553476,58487046411600910,262144 --variations-seed-version --mojo-platform-channel-handle=4808 /prefetch:8"
